language1,language2,ldn
Franco-Provençal,Afar,0.5625
French,Afar,0.5480769230769231
Friulian,Afar,0.5544871794871795
Gagauz,Afar,0.5568181818181818
Galician,Afar,0.569078947368421
Georgian,Afar,0.46153846153846156
German,Afar,0.5673076923076923
Gilaki,Afar,0.440625
Gorontalo,Afar,0.565359477124183
Gothic,Afar,0.6
Greek,Afar,0.5213675213675214
Greenlandic,Afar,0.45956607495069035
Gujarati,Afar,0.5961538461538461
Hakka,Afar,0.46842105263157896
Hausa,Afar,0.3962703962703963
Hawaiian,Afar,0.4967948717948718
Hebrew,Afar,0.5544871794871795
Herero,Afar,0.48717948717948717
Hindi,Afar,0.4868421052631579
Hungarian,Afar,0.42657342657342656
Icelandic,Afar,0.5076923076923077
Igbo,Afar,0.3424908424908425
Indonesian,Afar,0.48717948717948717
Ingush,Afar,0.49707602339181284
Irish,Afar,0.5042735042735043
Japanese,Afar,0.532051282051282
Javanese,Afar,0.5574324324324325
Kabardian,Afar,0.48648648648648646
Kabiye,Afar,0.4875
Kabyle,Afar,0.5128205128205128
Kalmyk,Afar,0.5897435897435898
Kannada,Afar,0.5288461538461539
Kapampangan,Afar,0.5330882352941176
Karachay-Balkar,Afar,0.5277777777777778
Karakalpak,Afar,0.5657894736842105
Kashmiri,Afar,0.3986013986013986
Kashubian,Afar,0.5677083333333334
Kazakh,Afar,0.5256410256410257
Khmer,Afar,0.4201183431952663
Kikuyu,Afar,0.5256410256410257
Kinyarwanda,Afar,0.5480769230769231
Kirghiz,Afar,0.5460526315789473
Kirundi,Afar,0.5138888888888888
Komi-Permyak,Afar,0.53125
Konkani,Afar,0.4895833333333333
Korean,Afar,0.5064102564102564
Kuanyama,Afar,0.5178571428571429
Ladino,Afar,0.6121794871794872
Lak,Afar,0.5460526315789473
Lao,Afar,0.5160256410256411
Latin,Afar,0.5327635327635327
Lezgian,Afar,0.40559440559440557
Limburgish,Afar,0.5512820512820513
Lingala,Afar,0.5131578947368421
Lithuanian,Afar,0.592948717948718
Livvi-Karelian,Afar,0.5526315789473685
Lombard,Afar,0.5480769230769231
Luganda,Afar,0.5288461538461539
Luxembourgish,Afar,0.5723684210526315
Macedonian,Afar,0.5576923076923077
Maithili,Afar,0.5961538461538461
Malayalam,Afar,0.4672364672364672
Maltese,Afar,0.5014245014245015
Manx,Afar,0.48717948717948717
Maori,Afar,0.5202702702702703
Marathi,Afar,0.581081081081081
Marshallese,Afar,0.5183823529411765
Mazandarani,Afar,0.6403508771929824
Minangkabau,Afar,0.5588235294117647
Mingrelian,Afar,0.6019736842105263
Mirandese,Afar,0.5772058823529411
Moksha,Afar,0.5555555555555556
Muscogee,Afar,0.4710526315789474
Nahuatl,Afar,0.532258064516129
Nauruan,Afar,0.37254901960784315
Navajo,Afar,0.49002849002849
Ndonga,Afar,0.5214285714285715
Neapolitan,Afar,0.5242165242165242
Newar,Afar,0.5855263157894737
Norfolk,Afar,0.5595238095238095
Nuosu,Afar,0.5160256410256411
Occitan,Afar,0.49857549857549854
Odia,Afar,0.5732758620689655
Ossetian,Afar,0.5160256410256411
Pali,Afar,0.5014245014245015
Pangasinan,Afar,0.5681818181818182
Papiamentu,Afar,0.5384615384615384
Piedmontese,Afar,0.5416666666666666
Polish,Afar,0.5897435897435898
Ripuarian,Afar,0.5540540540540541
Romani,Afar,0.5641025641025641
Romanian,Afar,0.5576923076923077
Romansh,Afar,0.5576923076923077
Russian,Afar,0.47785547785547783
Sakha,Afar,0.5394736842105263
Samoan,Afar,0.37995337995337997
Sango,Afar,0.5178571428571429
Sanskrit,Afar,0.603988603988604
Santali,Afar,0.47293447293447294
Scots,Afar,0.5526315789473685
Serbian,Afar,0.5705128205128205
Sesotho,Afar,0.5256410256410257
Shona,Afar,0.527027027027027
Sicilian,Afar,0.6148648648648649
Sindhi,Afar,0.5104166666666666
Sinhalese,Afar,0.521551724137931
Slovak,Afar,0.5576923076923077
Slovenian,Afar,0.5071225071225071
Somali,Afar,0.42628205128205127
Spanish,Afar,0.5865384615384616
Sranan,Afar,0.5015015015015015
Sundanese,Afar,0.597972972972973
Swati,Afar,0.47692307692307695
Swedish,Afar,0.5416666666666666
Tahitian,Afar,0.47293447293447294
Tajik,Afar,0.5480769230769231
Tamil,Afar,0.5352564102564102
Tatar,Afar,0.5448717948717948
Telugu,Afar,0.5705128205128205
Tetum,Afar,0.5431034482758621
Thai,Afar,0.49572649572649574
Tigrinya,Afar,0.5356125356125356
Tongan,Afar,0.49002849002849
Tsonga,Afar,0.5642857142857143
Tswana,Afar,0.5428571428571428
Tulu,Afar,0.39882697947214074
Tumbuka,Afar,0.5714285714285714
Turkish,Afar,0.41452991452991456
Turkmen,Afar,0.5032894736842105
Tuvan,Afar,0.5352564102564102
Udmurt,Afar,0.4512820512820513
Ukrainian,Afar,0.6057692307692307
Urdu,Afar,0.5197368421052632
Uyghur,Afar,0.34555984555984554
Venda,Afar,0.5592105263157895
Vepsian,Afar,0.527027027027027
Vietnamese,Afar,0.5096153846153846
Võro,Afar,0.5592105263157895
Walloon,Afar,0.5277777777777778
Waray,Afar,0.55
Welsh,Afar,0.5352564102564102
Wolof,Afar,0.5
Wu,Afar,0.5833333333333334
Xhosa,Afar,0.4358974358974359
Yoruba,Afar,0.4700854700854701
Zeelandic,Afar,0.5352564102564102
Zulu,Afar,0.5608974358974359
Abkhazian,Afrikaans,0.5288461538461539
Acehnese,Afrikaans,0.5045045045045045
Adyghe,Afrikaans,0.47129186602870815
Afar,Afrikaans,0.5416666666666666
Akan,Afrikaans,0.5641891891891891
Alemannic,Afrikaans,0.30357142857142855
Amharic,Afrikaans,0.559375
Anglo-Saxon,Afrikaans,0.35
Arabic,Afrikaans,0.6107142857142857
Aragonese,Afrikaans,0.528125
Armenian,Afrikaans,0.46944444444444444
Aromanian,Afrikaans,0.35585585585585583
Assamese,Afrikaans,0.5585585585585585
Asturian,Afrikaans,0.483974358974359
Atikamekw,Afrikaans,0.5315315315315315
Avar,Afrikaans,0.44
Bambara,Afrikaans,0.5401785714285714
Banjar,Afrikaans,0.49673202614379086
Bashkir,Afrikaans,0.6458333333333334
Basque,Afrikaans,0.5625
Bavarian,Afrikaans,0.39855072463768115
Belarusian,Afrikaans,0.4583333333333333
Bengali,Afrikaans,0.5321428571428571
Bhojpuri,Afrikaans,0.4717741935483871
Bislama,Afrikaans,0.4074074074074074
Bosnian,Afrikaans,0.48125
Breton,Afrikaans,0.465625
Buginese,Afrikaans,0.46438746438746437
Bulgarian,Afrikaans,0.4305555555555555
Burmese,Afrikaans,0.35625
Buryat,Afrikaans,0.6190476190476191
Cantonese,Afrikaans,0.3044117647058824
Catalan,Afrikaans,0.4964285714285714
Cebuano,Afrikaans,0.49346405228758167
Chamorro,Afrikaans,0.41875
Chavacano,Afrikaans,0.49166666666666664
Chechen,Afrikaans,0.5964285714285714
Cherokee,Afrikaans,0.4480769230769231
Cheyenne,Afrikaans,0.44871794871794873
Chichewa,Afrikaans,0.5202702702702703
Chinese,Afrikaans,0.546875
Choctaw,Afrikaans,0.47692307692307695
Chuvash,Afrikaans,0.47777777777777775
Cornish,Afrikaans,0.5642857142857143
Corsican,Afrikaans,0.40263157894736845
Croatian,Afrikaans,0.496875
Czech,Afrikaans,0.484375
Danish,Afrikaans,0.3678571428571428
Divehi,Afrikaans,0.543010752688172
Dutch,Afrikaans,0.2625
Dzongkha,Afrikaans,0.5625
Emilian-Romagnol,Afrikaans,0.5
English,Afrikaans,0.30357142857142855
Erzya,Afrikaans,0.5027777777777778
Esperanto,Afrikaans,0.5035714285714286
Estonian,Afrikaans,0.5392857142857143
Ewe,Afrikaans,0.5047619047619047
Faroese,Afrikaans,0.415625
Fijian,Afrikaans,0.25
Finnish,Afrikaans,0.5678571428571428
Franco-Provençal,Afrikaans,0.5238095238095238
French,Afrikaans,0.4375
Friulian,Afrikaans,0.6166666666666667
Gagauz,Afrikaans,0.6038961038961039
Galician,Afrikaans,0.5201465201465201
Georgian,Afrikaans,0.4583333333333333
German,Afrikaans,0.33214285714285713
Gilaki,Afrikaans,0.38125
Gorontalo,Afrikaans,0.5620915032679739
Gothic,Afrikaans,0.3854166666666667
Greek,Afrikaans,0.4861111111111111
Greenlandic,Afrikaans,0.47500000000000003
Gujarati,Afrikaans,0.525
Hakka,Afrikaans,0.41794871794871796
Hausa,Afrikaans,0.38636363636363635
Hawaiian,Afrikaans,0.496875
Hebrew,Afrikaans,0.5928571428571429
Herero,Afrikaans,0.6416666666666666
Hindi,Afrikaans,0.4981684981684982
Hungarian,Afrikaans,0.36818181818181817
Icelandic,Afrikaans,0.3525
Igbo,Afrikaans,0.31785714285714284
Indonesian,Afrikaans,0.49722222222222223
Ingush,Afrikaans,0.4672364672364672
Irish,Afrikaans,0.4583333333333333
Japanese,Afrikaans,0.528125
Javanese,Afrikaans,0.6165413533834586
Kabardian,Afrikaans,0.4043062200956938
Kabiye,Afrikaans,0.4583333333333333
Kabyle,Afrikaans,0.5027777777777778
Kalmyk,Afrikaans,0.6142857142857142
Kannada,Afrikaans,0.55
Kapampangan,Afrikaans,0.5367647058823529
Karachay-Balkar,Afrikaans,0.6081081081081081
Karakalpak,Afrikaans,0.5677655677655677
Kashmiri,Afrikaans,0.35909090909090907
Kashubian,Afrikaans,0.545
Kazakh,Afrikaans,0.5392857142857143
Khmer,Afrikaans,0.3942307692307692
Kikuyu,Afrikaans,0.5499999999999999
Kinyarwanda,Afrikaans,0.503125
Kirghiz,Afrikaans,0.4775641025641026
Kirundi,Afrikaans,0.46283783783783783
Komi-Permyak,Afrikaans,0.5079365079365079
Konkani,Afrikaans,0.6333333333333333
Korean,Afrikaans,0.478125
Kuanyama,Afrikaans,0.6712962962962963
Ladino,Afrikaans,0.53125
Lak,Afrikaans,0.5544871794871795
Lao,Afrikaans,0.465625
Latin,Afrikaans,0.4611111111111111
Lezgian,Afrikaans,0.375
Limburgish,Afrikaans,0.2791666666666667
Lingala,Afrikaans,0.7333333333333334
Lithuanian,Afrikaans,0.559375
Livvi-Karelian,Afrikaans,0.4775641025641026
Lombard,Afrikaans,0.48214285714285715
Luganda,Afrikaans,0.51875
Luxembourgish,Afrikaans,0.26282051282051283
Macedonian,Afrikaans,0.5321428571428571
Maithili,Afrikaans,0.5240384615384616
Malayalam,Afrikaans,0.45555555555555555
Maltese,Afrikaans,0.49166666666666664
Manx,Afrikaans,0.41944444444444445
Maori,Afrikaans,0.5574324324324325
Marathi,Afrikaans,0.5197368421052632
Marshallese,Afrikaans,0.6705882352941177
Mazandarani,Afrikaans,0.543859649122807
Minangkabau,Afrikaans,0.5588235294117647
Mingrelian,Afrikaans,0.6703296703296703
Mirandese,Afrikaans,0.5959183673469388
Moksha,Afrikaans,0.5067567567567568
Muscogee,Afrikaans,0.47435897435897434
Nahuatl,Afrikaans,0.5032258064516129
Nauruan,Afrikaans,0.34068627450980393
Navajo,Afrikaans,0.4388888888888889
Ndonga,Afrikaans,0.5714285714285714
Neapolitan,Afrikaans,0.45
Newar,Afrikaans,0.532051282051282
Norfolk,Afrikaans,0.3465909090909091
Nuosu,Afrikaans,0.5357142857142857
Occitan,Afrikaans,0.4111111111111111
Odia,Afrikaans,0.5960591133004925
Ossetian,Afrikaans,0.5392857142857143
Pali,Afrikaans,0.5027777777777778
Pangasinan,Afrikaans,0.6147186147186147
Papiamentu,Afrikaans,0.5499999999999999
Piedmontese,Afrikaans,0.4607142857142857
Polish,Afrikaans,0.515625
Ripuarian,Afrikaans,0.3007518796992481
Romani,Afrikaans,0.54375
Romanian,Afrikaans,0.496875
Romansh,Afrikaans,0.45625
Russian,Afrikaans,0.43636363636363634
Sakha,Afrikaans,0.48717948717948717
Samoan,Afrikaans,0.39545454545454545
Sango,Afrikaans,0.48214285714285715
Sanskrit,Afrikaans,0.5444444444444444
Santali,Afrikaans,0.4472222222222222
Scots,Afrikaans,0.28205128205128205
Serbian,Afrikaans,0.48125
Sesotho,Afrikaans,0.6708333333333333
Shona,Afrikaans,0.6885964912280702
Sicilian,Afrikaans,0.5977443609022556
Sindhi,Afrikaans,0.7666666666666667
Sinhalese,Afrikaans,0.6379310344827586
Slovak,Afrikaans,0.5285714285714286
Slovenian,Afrikaans,0.42777777777777776
Somali,Afrikaans,0.6791666666666667
Spanish,Afrikaans,0.5
Sranan,Afrikaans,0.3157894736842105
Sundanese,Afrikaans,0.6019736842105263
Swati,Afrikaans,0.4675
Swedish,Afrikaans,0.37916666666666665
Tahitian,Afrikaans,0.4722222222222222
Tajik,Afrikaans,0.5571428571428572
Tamil,Afrikaans,0.521875
Tatar,Afrikaans,0.625
Telugu,Afrikaans,0.596875
Tetum,Afrikaans,0.6954022988505747
Thai,Afrikaans,0.44166666666666665
Tigrinya,Afrikaans,0.5305555555555556
Tongan,Afrikaans,0.4888888888888889
Tsonga,Afrikaans,0.6428571428571428
Tswana,Afrikaans,0.5432098765432098
Tulu,Afrikaans,0.375366568914956
Tumbuka,Afrikaans,0.5729166666666666
Turkish,Afrikaans,0.39375
Turkmen,Afrikaans,0.6239316239316239
Tuvan,Afrikaans,0.6125
Udmurt,Afrikaans,0.4325
Ukrainian,Afrikaans,0.5892857142857143
Urdu,Afrikaans,0.5274725274725275
Uyghur,Afrikaans,0.3101503759398496
Venda,Afrikaans,0.5576923076923077
Vepsian,Afrikaans,0.4967105263157895
Vietnamese,Afrikaans,0.5107142857142857
Võro,Afrikaans,0.5238095238095238
Walloon,Afrikaans,0.5526315789473684
Waray,Afrikaans,0.6952380952380952
Welsh,Afrikaans,0.475
Wolof,Afrikaans,0.6111111111111112
Wu,Afrikaans,0.525
Xhosa,Afrikaans,0.42272727272727273
Yoruba,Afrikaans,0.4527777777777778
Zeelandic,Afrikaans,0.2375
Zulu,Afrikaans,0.553125
Abkhazian,Akan,0.5763888888888888
Acehnese,Akan,0.5746031746031746
Adyghe,Akan,0.5116883116883116
Afar,Akan,0.5590277777777778
Afrikaans,Akan,0.5641891891891891
Alemannic,Akan,0.581081081081081
Amharic,Akan,0.6114864864864865
Anglo-Saxon,Akan,0.5844594594594594
Arabic,Akan,0.5506756756756757
Aragonese,Akan,0.6148648648648649
Armenian,Akan,0.5135135135135135
Aromanian,Akan,0.5490196078431372
Assamese,Akan,0.5514705882352942
Asturian,Akan,0.6013513513513513
Atikamekw,Akan,0.5522875816993464
Avar,Akan,0.4945945945945946
Bambara,Akan,0.5541666666666667
Banjar,Akan,0.5243055555555556
Bashkir,Akan,0.5777027027027027
Basque,Akan,0.5912162162162162
Bavarian,Akan,0.592391304347826
Belarusian,Akan,0.5405405405405406
Bengali,Akan,0.5844594594594594
Bhojpuri,Akan,0.5560344827586207
Bislama,Akan,0.5464285714285714
Bosnian,Akan,0.5844594594594594
Breton,Akan,0.6148648648648649
Buginese,Akan,0.5339506172839505
Bulgarian,Akan,0.5405405405405406
Burmese,Akan,0.40540540540540543
Buryat,Akan,0.5380434782608695
Cantonese,Akan,0.32591414944356123
Catalan,Akan,0.5912162162162162
Cebuano,Akan,0.5555555555555556
Chamorro,Akan,0.42342342342342343
Chavacano,Akan,0.6114864864864865
Chechen,Akan,0.5945945945945946
Cherokee,Akan,0.4656964656964657
Cheyenne,Akan,0.46296296296296297
Chichewa,Akan,0.5404411764705882
Chinese,Akan,0.6047297297297297
Choctaw,Akan,0.4861111111111111
Chuvash,Akan,0.5645645645645646
Cornish,Akan,0.5912162162162162
Corsican,Akan,0.49142857142857144
Croatian,Akan,0.6114864864864865
Czech,Akan,0.5912162162162162
Danish,Akan,0.581081081081081
Divehi,Akan,0.5560344827586207
Dutch,Akan,0.5608108108108109
Dzongkha,Akan,0.6142857142857143
Emilian-Romagnol,Akan,0.5945945945945946
English,Akan,0.581081081081081
Erzya,Akan,0.5495495495495495
Esperanto,Akan,0.597972972972973
Estonian,Akan,0.5878378378378378
Ewe,Akan,0.49166666666666664
Faroese,Akan,0.6452702702702703
Fijian,Akan,0.4617117117117117
Finnish,Akan,0.5912162162162162
Franco-Provençal,Akan,0.5546875
French,Akan,0.5675675675675675
Friulian,Akan,0.5945945945945946
Gagauz,Akan,0.60625
Galician,Akan,0.5868055555555556
Georgian,Akan,0.5648648648648649
German,Akan,0.5844594594594594
Gilaki,Akan,0.4774193548387097
Gorontalo,Akan,0.5972222222222222
Gothic,Akan,0.5919117647058824
Greek,Akan,0.5405405405405406
Greenlandic,Akan,0.5045045045045045
Gujarati,Akan,0.625
Hakka,Akan,0.4594594594594595
Hausa,Akan,0.3955773955773956
Hawaiian,Akan,0.5709459459459459
Hebrew,Akan,0.5709459459459459
Herero,Akan,0.5506756756756757
Hindi,Akan,0.5590277777777778
Hungarian,Akan,0.44226044226044225
Icelandic,Akan,0.6418918918918919
Igbo,Akan,0.5075075075075075
Indonesian,Akan,0.5405405405405406
Ingush,Akan,0.5123456790123456
Irish,Akan,0.5285285285285285
Japanese,Akan,0.5878378378378378
Javanese,Akan,0.6006944444444444
Kabardian,Akan,0.4701298701298701
Kabiye,Akan,0.5
Kabyle,Akan,0.5615615615615616
Kalmyk,Akan,0.6148648648648649
Kannada,Akan,0.5743243243243243
Kapampangan,Akan,0.60546875
Karachay-Balkar,Akan,0.5321428571428571
Karakalpak,Akan,0.5590277777777778
Kashmiri,Akan,0.48648648648648646
Kashubian,Akan,0.609375
Kazakh,Akan,0.5472972972972973
Khmer,Akan,0.43243243243243246
Kikuyu,Akan,0.5371621621621622
Kinyarwanda,Akan,0.5709459459459459
Kirghiz,Akan,0.5381944444444444
Kirundi,Akan,0.5514705882352942
Komi-Permyak,Akan,0.5492424242424242
Konkani,Akan,0.6190476190476191
Korean,Akan,0.5608108108108109
Kuanyama,Akan,0.5681818181818182
Ladino,Akan,0.6216216216216216
Lak,Akan,0.5972222222222222
Lao,Akan,0.5540540540540541
Latin,Akan,0.5885885885885885
Lezgian,Akan,0.5777027027027027
Limburgish,Akan,0.5743243243243243
Lingala,Akan,0.5520833333333334
Lithuanian,Akan,0.597972972972973
Livvi-Karelian,Akan,0.5868055555555556
Lombard,Akan,0.5540540540540541
Luganda,Akan,0.5777027027027027
Luxembourgish,Akan,0.625
Macedonian,Akan,0.581081081081081
Maithili,Akan,0.6490384615384616
Malayalam,Akan,0.5225225225225225
Maltese,Akan,0.5435435435435435
Manx,Akan,0.5315315315315315
Maori,Akan,0.5857142857142857
Marathi,Akan,0.6319444444444444
Marshallese,Akan,0.5703125
Mazandarani,Akan,0.5396825396825397
Minangkabau,Akan,0.6015625
Mingrelian,Akan,0.6284722222222222
Mirandese,Akan,0.625
Moksha,Akan,0.5845588235294118
Muscogee,Akan,0.5055555555555555
Nahuatl,Akan,0.5873015873015873
Nauruan,Akan,0.40625
Navajo,Akan,0.5105105105105106
Ndonga,Akan,0.571969696969697
Neapolitan,Akan,0.5615615615615616
Newar,Akan,0.6145833333333334
Norfolk,Akan,0.5738636363636364
Nuosu,Akan,0.5608108108108109
Occitan,Akan,0.5225225225225225
Odia,Akan,0.5787037037037037
Ossetian,Akan,0.5743243243243243
Pali,Akan,0.5585585585585585
Pangasinan,Akan,0.5685483870967742
Papiamentu,Akan,0.5641891891891891
Piedmontese,Akan,0.5709459459459459
Polish,Akan,0.6013513513513513
Ripuarian,Akan,0.575
Romani,Akan,0.5945945945945946
Romanian,Akan,0.6148648648648649
Romansh,Akan,0.6114864864864865
Russian,Akan,0.47174447174447176
Sakha,Akan,0.5763888888888888
Samoan,Akan,0.4226044226044226
Sango,Akan,0.5189393939393939
Sanskrit,Akan,0.6276276276276276
Santali,Akan,0.5225225225225225
Scots,Akan,0.5777027027027027
Serbian,Akan,0.5844594594594594
Sesotho,Akan,0.5675675675675675
Shona,Akan,0.5464285714285714
Sicilian,Akan,0.6428571428571429
Sindhi,Akan,0.611111111111111
Sinhalese,Akan,0.5370370370370371
Slovak,Akan,0.5743243243243243
Slovenian,Akan,0.5315315315315315
Somali,Akan,0.5844594594594594
Spanish,Akan,0.6114864864864865
Sranan,Akan,0.48253968253968255
Sundanese,Akan,0.6392857142857142
Swati,Akan,0.5743243243243243
Swedish,Akan,0.5540540540540541
Tahitian,Akan,0.5285285285285285
Tajik,Akan,0.581081081081081
Tamil,Akan,0.5878378378378378
Tatar,Akan,0.543918918918919
Telugu,Akan,0.6216216216216216
Tetum,Akan,0.5694444444444444
Thai,Akan,0.5255255255255256
Tigrinya,Akan,0.5555555555555556
Tongan,Akan,0.5285285285285285
Tsonga,Akan,0.5492424242424242
Tswana,Akan,0.5723905723905723
Tulu,Akan,0.4424242424242424
Tumbuka,Akan,0.5643939393939394
Turkish,Akan,0.42567567567567566
Turkmen,Akan,0.53125
Tuvan,Akan,0.5777027027027027
Udmurt,Akan,0.5945945945945946
Ukrainian,Akan,0.597972972972973
Urdu,Akan,0.5833333333333334
Uyghur,Akan,0.3551020408163265
Venda,Akan,0.5902777777777778
Vepsian,Akan,0.5785714285714286
Vietnamese,Akan,0.5304054054054054
Võro,Akan,0.5798611111111112
Walloon,Akan,0.5396825396825397
Waray,Akan,0.5795454545454546
Welsh,Akan,0.5709459459459459
Wolof,Akan,0.5166666666666667
Wu,Akan,0.5912162162162162
Xhosa,Akan,0.5675675675675675
Yoruba,Akan,0.45945945945945943
Zeelandic,Akan,0.5709459459459459
Zulu,Akan,0.5608108108108109
Abkhazian,Alemannic,0.5608974358974359
Acehnese,Alemannic,0.5225225225225225
Adyghe,Alemannic,0.4617224880382775
Afar,Alemannic,0.5576923076923077
Afrikaans,Alemannic,0.30357142857142855
Akan,Alemannic,0.581081081081081
Amharic,Alemannic,0.5625
Anglo-Saxon,Alemannic,0.37142857142857144
Arabic,Alemannic,0.6107142857142857
Aragonese,Alemannic,0.5375
Armenian,Alemannic,0.4888888888888889
Aromanian,Alemannic,0.3783783783783784
Assamese,Alemannic,0.5598455598455598
Asturian,Alemannic,0.4935897435897436
Atikamekw,Alemannic,0.5375375375375375
Avar,Alemannic,0.4525
Bambara,Alemannic,0.5714285714285714
Banjar,Alemannic,0.5228758169934641
Bashkir,Alemannic,0.5821428571428571
Basque,Alemannic,0.58125
Bavarian,Alemannic,0.34782608695652173
Belarusian,Alemannic,0.4444444444444444
Bengali,Alemannic,0.6
Bhojpuri,Alemannic,0.5282258064516129
Bislama,Alemannic,0.44047619047619047
Bosnian,Alemannic,0.465625
Breton,Alemannic,0.48125
Buginese,Alemannic,0.4786324786324786
Bulgarian,Alemannic,0.4333333333333333
Burmese,Alemannic,0.3854166666666667
Buryat,Alemannic,0.6428571428571429
Cantonese,Alemannic,0.3176470588235294
Catalan,Alemannic,0.5142857142857142
Cebuano,Alemannic,0.5228758169934641
Chamorro,Alemannic,0.4291666666666667
Chavacano,Alemannic,0.5166666666666666
Chechen,Alemannic,0.6107142857142857
Cherokee,Alemannic,0.44423076923076926
Cheyenne,Alemannic,0.4722222222222222
Chichewa,Alemannic,0.5472972972972973
Chinese,Alemannic,0.565625
Choctaw,Alemannic,0.4897435897435897
Chuvash,Alemannic,0.5
Cornish,Alemannic,0.5499999999999999
Corsican,Alemannic,0.4131578947368421
Croatian,Alemannic,0.49375
Czech,Alemannic,0.475
Danish,Alemannic,0.39285714285714285
Divehi,Alemannic,0.5069124423963134
Dutch,Alemannic,0.325
Dzongkha,Alemannic,0.6071428571428571
Emilian-Romagnol,Alemannic,0.5392857142857143
English,Alemannic,0.3357142857142857
Erzya,Alemannic,0.5
Esperanto,Alemannic,0.4857142857142857
Estonian,Alemannic,0.5392857142857143
Ewe,Alemannic,0.5285714285714286
Faroese,Alemannic,0.421875
Fijian,Alemannic,0.26785714285714285
Finnish,Alemannic,0.5678571428571428
Franco-Provençal,Alemannic,0.5584415584415584
French,Alemannic,0.46875
Friulian,Alemannic,0.5571428571428572
Gagauz,Alemannic,0.5909090909090909
Galician,Alemannic,0.5641025641025641
Georgian,Alemannic,0.4666666666666667
German,Alemannic,0.25357142857142856
Gilaki,Alemannic,0.4125
Gorontalo,Alemannic,0.5816993464052287
Gothic,Alemannic,0.40625
Greek,Alemannic,0.48055555555555557
Greenlandic,Alemannic,0.47692307692307695
Gujarati,Alemannic,0.571875
Hakka,Alemannic,0.43846153846153846
Hausa,Alemannic,0.42045454545454547
Hawaiian,Alemannic,0.51875
Hebrew,Alemannic,0.625
